species_work,status,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff,n
Eriachne triseta,native,26.30000000000001,27.19999999999999,29.899999999999977,22.899999999999977,0.8999999999999773,7
Erigeron bonariensis,introduced,15.599999999999966,22.80000000000001,28.5,9.099999999999966,7.2000000000000455,58
Erigeron canadensis,introduced,15.599999999999966,24.5,30.099999999999966,10.5,8.900000000000034,14
Erigeron sumatrensis,native,14,22.80000000000001,30.099999999999966,9.599999999999966,8.800000000000011,35
Eriochilus dilatatus,native,16.69999999999999,21.69999999999999,27.69999999999999,12.899999999999977,5,6
Eriochloa procera,native,21,26.399999999999977,29.30000000000001,14.399999999999977,5.399999999999977,6
Erodium botrys,introduced,15.800000000000011,18.599999999999966,28.5,10.099999999999966,2.7999999999999545,11
Erodium cicutarium,introduced,11.599999999999966,22.099999999999966,30.399999999999977,8.099999999999966,10.5,96
Erodium cygnorum,native,20.399999999999977,22.099999999999966,30.399999999999977,15.399999999999977,1.6999999999999886,10
Eryngium vesiculosum,native,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227,10
Erythrina insularis,native,25.30000000000001,26.399999999999977,29.30000000000001,22.19999999999999,1.099999999999966,10
Erythrina variegata,native,24.599999999999966,26.599999999999966,29.399999999999977,20.099999999999966,2,29
Erythrina vespertilio,native,24.69999999999999,27.19999999999999,33,20.19999999999999,2.5,8
Erythrophleum chlorostachys,native,26.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.7000000000000455,18
Eucalyptus angulosa,native,15.599999999999966,16.5,22.5,10.699999999999989,0.9000000000000341,6
Eucalyptus brachyandra,native,27.099999999999966,27.5,34.5,19.099999999999966,0.4000000000000341,8
Eucalyptus cornuta,native,15.599999999999966,16.69999999999999,22.5,10.5,1.1000000000000227,10
Eucalyptus globulus,native,12.199999999999989,14.300000000000011,20.19999999999999,6.899999999999977,2.1000000000000227,17
Eucalyptus jensenii,native,26.5,26.599999999999966,30.5,22.099999999999966,0.0999999999999659,6
Eucalyptus lehmannii,native,16.099999999999966,16.5,22.5,11.300000000000011,0.4000000000000341,7
Eucalyptus miniata,native,26.5,27.399999999999977,35.10000000000002,17.599999999999966,0.8999999999999773,30
Eucalyptus nitida,native,12.099999999999966,14.599999999999966,21.19999999999999,6.899999999999977,2.5,16
Eucalyptus oraria,native,20.399999999999977,22,27.69999999999999,16.599999999999966,1.6000000000000227,6
Eucalyptus ovata,native,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227,9
Eucalyptus robusta,native,21,22.5,30.099999999999966,14.399999999999977,1.5,9
Eucalyptus rudis,native,18,18,28.5,10.099999999999966,0,14
Eucalyptus tectifica,native,26.599999999999966,27.399999999999977,33,20.19999999999999,0.8000000000000114,9
Eucalyptus tereticornis,native,21,24.5,30.099999999999966,14.399999999999977,3.5,8
Eucalyptus tetrodonta,native,26.5,26.69999999999999,30.5,22.099999999999966,0.19999999999998863,20
Eucalyptus utilis,native,16.5,18.599999999999966,24.80000000000001,12,2.099999999999966,6
Eucalyptus viminalis,native,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227,12
Euchiton involucratus,native,12.300000000000011,16.69999999999999,23.899999999999977,8.800000000000011,4.399999999999977,38
Euchiton japonicus,native,13.199999999999989,16,23.899999999999977,8.800000000000011,2.8000000000000114,31
Euchiton litticola,native,11.599999999999966,12.199999999999989,17.099999999999966,8,0.6000000000000227,8
Euchiton sphaericus,native,14.199999999999989,20.399999999999977,31.30000000000001,9,6.199999999999989,21
Eugenia reinwardtiana,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,26
Eulalia aurea,native,21.19999999999999,27.399999999999977,34.5,16.19999999999999,6.199999999999989,10
Euphorbia atoto,native,22.599999999999966,26.19999999999999,29.19999999999999,17.399999999999977,3.6000000000000227,24
Euphorbia australis,native,25,27.19999999999999,30.5,20.399999999999977,2.1999999999999886,7
Euphorbia bifida,native,23.69999999999999,26.69999999999999,29.69999999999999,17.899999999999977,3,30
Euphorbia boophthona,native,20.399999999999977,25.599999999999966,29.899999999999977,15.5,5.199999999999989,6
Euphorbia chamissonis,native,24.599999999999966,26.399999999999977,28.69999999999999,20.099999999999966,1.8000000000000114,21
Euphorbia cyathophora,introduced,21,27.19999999999999,30.5,14.399999999999977,6.199999999999989,27
Euphorbia drummondii,native,20.19999999999999,27.399999999999977,32.39999999999998,15.399999999999977,7.199999999999989,23
Euphorbia heterophylla,introduced,21,26.69999999999999,30.099999999999966,14.399999999999977,5.699999999999989,14
Euphorbia hirta,introduced,21.30000000000001,27.30000000000001,30.5,15.599999999999966,6,35
Euphorbia litticola,native,22.80000000000001,27.30000000000001,30.599999999999966,17.899999999999977,4.5,37
Euphorbia mitchelliana,native,25.599999999999966,27.399999999999977,34.5,19.099999999999966,1.8000000000000114,6
Euphorbia myrtoides,native,21.69999999999999,27.399999999999977,31.399999999999977,18,5.699999999999989,7
Euphorbia paralias,introduced,13.599999999999966,18.599999999999966,24.80000000000001,9.099999999999966,5,42
Euphorbia peplus,introduced,11.599999999999966,21.30000000000001,27.599999999999966,8.099999999999966,9.700000000000045,39
Euphorbia plumerioides,native,23.5,27.30000000000001,31,18.399999999999977,3.8000000000000114,7
Euphorbia prostrata,introduced,22.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,3.6999999999999886,20
Euphorbia schultzii,native,27.19999999999999,27.5,32.19999999999999,21.099999999999966,0.30000000000001137,7
Euphorbia tannensis,native,20.19999999999999,26.69999999999999,30.099999999999966,15.599999999999966,6.5,135
Euphorbia terracina,introduced,15.800000000000011,20.399999999999977,27.5,10.699999999999989,4.599999999999966,17
Euphorbia tithymaloides,native,21,26.399999999999977,28.30000000000001,14.399999999999977,5.399999999999977,6
Euphrasia collina,native,13.199999999999989,15.899999999999977,23.899999999999977,9.5,2.6999999999999886,6
Euroschinus falcata,native,21.5,26.30000000000001,30.099999999999966,16.19999999999999,4.800000000000011,11
Eurychorda complanata,native,12.099999999999966,22.5,30.099999999999966,8.199999999999989,10.400000000000034,11
Eustrephus latifolius,native,16.5,26.399999999999977,30.099999999999966,9,9.899999999999977,18
Eutaxia myrtifolia,native,15.599999999999966,16.69999999999999,22.5,10.699999999999989,1.1000000000000227,19
Evolvulus alsinoides,native,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966,41
Excoecaria agallocha,native,21,27.19999999999999,30.5,14.399999999999977,6.199999999999989,44
Excoecaria ovalis,native,26.5,26.599999999999966,29.19999999999999,22.80000000000001,0.0999999999999659,11
Exocarpos aphyllus,native,15.800000000000011,22.099999999999966,30.399999999999977,9.5,6.2999999999999545,51
Exocarpos cupressiformis,native,11.599999999999966,22.5,30.099999999999966,6.300000000000011,10.900000000000034,26
Exocarpos latifolius,native,21,27.5,33,14.399999999999977,6.5,74
Exocarpos sparteus,native,15.699999999999989,20.399999999999977,29.599999999999966,9.599999999999966,4.699999999999989,42
Exocarpos strictus,native,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3,19
Exocarpos syrticola,native,12.099999999999966,17.19999999999999,24.69999999999999,8.199999999999989,5.100000000000023,16
Falcataria toona,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,8
Ferraria crispa,introduced,15.800000000000011,18.599999999999966,28.5,10.099999999999966,2.7999999999999545,10
Ficinia nodosa,native,11.599999999999966,23.599999999999966,30.099999999999966,6.300000000000011,12,236
Ficus aculeata,native,25.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,2.7000000000000455,25
Ficus atricha,native,27.099999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.2000000000000455,13
Ficus benjamina,native,21,26.69999999999999,29.69999999999999,14.399999999999977,5.699999999999989,9
Ficus brachypoda,native,25,27.5,35.10000000000002,17.599999999999966,2.5,15
Ficus congesta,native,22.5,26.399999999999977,29.69999999999999,16.80000000000001,3.8999999999999773,7
Ficus drupacea,native,24.599999999999966,26.399999999999977,29.30000000000001,20.099999999999966,1.8000000000000114,13
Ficus hispida,native,22.5,26.69999999999999,29.69999999999999,16.80000000000001,4.199999999999989,6
Ficus microcarpa,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,13
Ficus obliqua,native,16.599999999999966,26.399999999999977,30.099999999999966,9.599999999999966,9.800000000000011,26
Ficus opposita,native,22.5,27.19999999999999,30.5,16.80000000000001,4.699999999999989,91
Ficus platypoda,native,21.899999999999977,27.5,35.10000000000002,17.599999999999966,5.600000000000023,30
Ficus rubiginosa,native,16.099999999999966,26.30000000000001,30.099999999999966,7.699999999999989,10.200000000000045,21
Ficus superba,native,18.599999999999966,26.69999999999999,29,11.899999999999977,8.100000000000023,25
Ficus virens,native,22.5,27.399999999999977,34.5,16.80000000000001,4.899999999999977,46
Fimbristylis acicularis,native,22.5,28.30000000000001,35.19999999999999,16.80000000000001,5.800000000000011,7
Fimbristylis cinnamometorum,native,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011,8
Fimbristylis cymosa,native,25.399999999999977,27.5,35.10000000000002,17.599999999999966,2.1000000000000227,21
Fimbristylis dichotoma,native,18.599999999999966,27.30000000000001,30.5,11.899999999999977,8.700000000000045,18
Fimbristylis ferruginea,native,21.5,27.5,35.10000000000002,16.19999999999999,6,22
Fimbristylis microcarya,native,22.5,27.399999999999977,34.10000000000002,16.80000000000001,4.899999999999977,7
Fimbristylis pauciflora,native,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966,7
Fimbristylis polytrichoides,native,21.30000000000001,27.399999999999977,33,15.599999999999966,6.099999999999966,12
Fimbristylis rara,native,26.399999999999977,28.30000000000001,35.19999999999999,19.099999999999966,1.900000000000034,9
Fimbristylis schultzii,native,25.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,2.7000000000000455,12
Fimbristylis sphaerocephala,native,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341,7
Fimbristylis trigastrocarya,native,27.099999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.2000000000000455,8
Flagellaria indica,native,18.099999999999966,27.5,35.10000000000002,10.699999999999989,9.400000000000034,95
Flaveria trinervia,native,25,28.30000000000001,35.19999999999999,19.80000000000001,3.3000000000000114,8
Flemingia parviflora,native,22.5,27.30000000000001,31,16.80000000000001,4.800000000000011,10
Flueggea virosa,native,23.69999999999999,28.30000000000001,35.19999999999999,17.899999999999977,4.600000000000023,44
Frankenia cordata,native,15.5,17.19999999999999,24.69999999999999,10.800000000000011,1.6999999999999886,19
Frankenia eremophila,native,16.899999999999977,17.099999999999966,25.899999999999977,9.899999999999977,0.19999999999998863,6
Frankenia pauciflora,native,14.099999999999966,25.099999999999966,31.30000000000001,10.099999999999966,11,232
Frankenia sessilis,native,15.5,17.19999999999999,24.69999999999999,10.800000000000011,1.6999999999999886,18
Frankenia tetrapetala,native,16.399999999999977,16.69999999999999,22.5,11.300000000000011,0.30000000000001137,17
Fuirena ciliaris,native,21.30000000000001,28.30000000000001,35.19999999999999,15.599999999999966,7,21
Fumaria capreolata,introduced,15.699999999999989,18.599999999999966,27.5,9.800000000000011,2.8999999999999773,7
Fumaria muralis,introduced,11.599999999999966,18.5,27.599999999999966,8.099999999999966,6.900000000000034,21
Gahnia aspera,native,21.30000000000001,26.30000000000001,29.69999999999999,15.599999999999966,5,10
Gahnia filum,native,13.199999999999989,16,23.899999999999977,9.5,2.8000000000000114,7
Gahnia grandis,native,11.599999999999966,14.199999999999989,20.19999999999999,6.899999999999977,2.6000000000000227,18
Gahnia radula,native,13.199999999999989,16.399999999999977,23.399999999999977,9.099999999999966,3.1999999999999886,7
Gahnia sieberiana,native,15.800000000000011,22.5,30.099999999999966,9.099999999999966,6.699999999999989,8
Gahnia trifida,native,12.300000000000011,18.599999999999966,28.5,9.199999999999989,6.2999999999999545,31
Galactia tenuiflora,native,23.399999999999977,28.30000000000001,35.19999999999999,17.899999999999977,4.900000000000034,16
Galium australe,native,11.599999999999966,16.69999999999999,22.5,6.899999999999977,5.100000000000023,37
Galium murale,introduced,13.599999999999966,18.599999999999966,28.5,9.800000000000011,5,38
Gamochaeta calviceps,introduced,13.199999999999989,21.30000000000001,25.80000000000001,9.5,8.100000000000023,6
Gamochaeta purpurea,introduced,13.199999999999989,16.5,22.099999999999966,9.5,3.3000000000000114,25
Ganophyllum falcatum,native,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,60
Garuga floribunda,native,24.5,27.5,35.10000000000002,17.599999999999966,3,16
Gastrolobium bilobum,native,15.699999999999989,16.599999999999966,22.5,10.5,0.8999999999999773,9
Geijera linearifolia,native,15.800000000000011,17.19999999999999,26.69999999999999,9.5,1.3999999999999773,13
Geitonoplesium cymosum,native,16.099999999999966,23.69999999999999,30.099999999999966,7.699999999999989,7.600000000000023,9
Genista monspessulana,introduced,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227,6
Geodorum densiflorum,native,21.30000000000001,25.399999999999977,29.69999999999999,15.599999999999966,4.099999999999966,8
Geranium molle,introduced,14,18.599999999999966,28.5,9.699999999999989,4.599999999999966,46
Geranium potentilloides,native,11.599999999999966,15.800000000000011,23.899999999999977,6.300000000000011,4.2000000000000455,24
Geranium solanderi,native,12.099999999999966,18.5,28.399999999999977,7.699999999999989,6.400000000000034,27
Gladiolus undulatus,introduced,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886,10
Gleichenia microphylla,native,12.199999999999989,15.800000000000011,23.899999999999977,6.899999999999977,3.6000000000000227,11
Glinus oppositifolius,native,23.69999999999999,27.30000000000001,30.599999999999966,17.899999999999977,3.6000000000000227,8
Glochidion apodogynum,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,10
Glochidion lobocarpum,native,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011,10
Glochidion xerocarpum,native,26.5,26.69999999999999,30.5,22.099999999999966,0.19999999999998863,16
Gloriosa superba,introduced,22.5,26.399999999999977,30.099999999999966,17.80000000000001,3.8999999999999773,10
