species_work,lower_limit_islands,upper_limit_islands,upper_limit_max_islands,lower_limit_min_islands,diff_islands,number_of_islands,number_of_mainland,lower_limit_mainland,upper_limit_mainland,upper_limit_max_mainland,lower_limit_min_mainland,diff_mainland,lower_limit_sd,upper_limit_sd,upper_limit_max_sd,lower_limit_min_sd,diff_sd,min,max,abs_max,abs_min,diff,lower_limit_std,upper_limit_std,upper_limit_max_std,lower_limit_min_std,diff_std
Acrotriche patula,15.800000000000011,17.099999999999966,24.09999999999997,10.199999999999989,1.2999999999999543,7,203,15.338599999999987,17.049199999999985,28.98259999999999,6.034499999999984,1.710599999999997,0.38486121934816986,0.32435253130593106,1.3048217502018455,1.1978959490309289,0.4748400921500997,0.46140000000002424,0.05079999999998108,-4.882600000000021,4.165500000000004,-0.4106000000000427,1.1988737155213671,0.15661971187783408,-3.7419670535417744,3.4773470962730952,-0.8647121563405175
Actinobole condensatum,20.399999999999977,22,27.69999999999999,16.599999999999966,1.6000000000000227,10,43,19.548099999999987,22.36979999999998,37.8191,7.388899999999996,2.821699999999994,0.48541942897047374,0.24667551319255068,0.9241640921769592,0.5699751412664057,0.5278235573633547,0.8518999999999899,-0.36979999999998014,-10.11910000000001,9.21109999999997,-1.2216999999999714,1.7549771376205212,-1.499135423755339,-10.949462423024332,16.160529351392736,-2.3145992310437005
Actites megalocarpus,11.599999999999966,22.5,30.09999999999997,8.099999999999966,10.900000000000034,86,234,11.639699999999992,21.699099999999987,28.275399999999987,6.037699999999977,10.059399999999997,0.14837764631482042,0.4096303052594931,0.7951018972603635,0.43900049137949626,0.43351998752027393,-0.03970000000002649,0.8009000000000128,1.8245999999999825,2.062299999999989,0.8406000000000375,-0.26756051862281854,1.955177607019719,2.2948002089881823,4.697716837444774,1.9390109434359728
Adansonia gregorii,27.09999999999997,28.30000000000001,35.19999999999999,17.599999999999966,1.2000000000000457,10,89,25.954199999999993,28.929299999999987,39.5606,13.816599999999982,2.9750999999999963,2.105434685573321,0.24378461998440143,0.4684517980401912,1.5491753885162254,2.1004956729477176,1.1457999999999764,-0.6292999999999758,-4.360600000000012,3.7833999999999843,-1.7750999999999506,0.544210660084176,-2.581376954954097,-9.308535089934463,2.4422024956281176,-0.8450862445762028
Adenia heterophylla,26.5,28.30000000000001,35.19999999999999,17.599999999999966,1.8000000000000114,32,155,23.111999999999995,27.835399999999996,38.063300000000005,14.34299999999998,4.723400000000001,1.1348850003255615,0.2678779546707882,0.8055134772069185,0.6368017874633518,1.164426179853545,3.3880000000000052,0.464600000000015,-2.8633000000000166,3.2569999999999855,-2.9233999999999893,2.985324503388536,1.734371910413422,-3.554627055935029,5.114621321924959,-2.510592814366024
Adiantum aethiopicum,14,24.5,29.69999999999999,9.199999999999989,10.5,11,331,11.671099999999988,22.07069999999999,31.266799999999993,1.5422999999999878,10.399600000000005,0.8624840106742097,3.2168399975083593,2.5329653913296384,1.3766247875894877,3.258102987180591,2.3289000000000115,2.4293000000000085,-1.5668000000000042,7.657700000000001,0.10039999999999516,2.700223970737144,0.7551821047617074,-0.6185635245405143,5.5626631664891555,0.030815477716644123
Adiantum hispidulum,17.80000000000001,24.5,30.09999999999997,9.199999999999989,6.699999999999989,9,527,14.93609999999999,24.36759999999999,34.385299999999994,4.156899999999989,9.4315,2.249717319579955,1.91329321614094,2.680428810583978,1.9418762250136516,2.807176159058779,2.8639000000000205,0.13240000000001118,-4.285300000000024,5.0431,-2.731500000000011,1.2730043792945238,0.06920005720140394,-1.5987367331223383,2.5970244318556124,-0.9730418916481032
Aegialitis annulata,22.5,28.30000000000001,35.19999999999999,17.80000000000001,5.800000000000011,59,248,21.762199999999982,28.06909999999999,36.75399999999999,13.468999999999992,6.306900000000006,0.3826454985722142,0.495338823988747,0.8848542066165269,0.7777814242728688,0.629888203691063,0.7378000000000178,0.23090000000001965,-1.554000000000002,4.331000000000019,-0.5068999999999946,1.92815544087938,0.46614557312645694,-1.7562215203136462,5.568402464804271,-0.8047459803654465
Aegiceras corniculatum,21,26.69999999999999,30.09999999999997,14.599999999999966,5.699999999999989,27,415,16.979599999999984,28.003599999999988,36.9117,8.427499999999986,11.024000000000006,1.1709547279784072,0.537136440353434,1.01192742185747,1.364468953668616,1.288318191971137,4.020400000000016,-1.3035999999999994,-6.811700000000034,6.17249999999998,-5.324000000000018,3.433437607738285,-2.4269438862539934,-6.731411613983775,4.523737959302132,-4.132519460781855
Afrohybanthus aurantiacus,25.59999999999997,28.30000000000001,35.19999999999999,19.80000000000001,2.7000000000000455,11,451,21.68669999999999,27.979299999999988,39.8968,5.989599999999989,6.292599999999997,1.1296234590159493,0.5908388956395806,0.9717685393621756,1.088088128680656,1.2531462865985017,3.9132999999999782,0.3207000000000235,-4.69680000000001,13.810400000000023,-3.592599999999951,3.464251710396469,0.5427875557394831,-4.83324969861936,12.692354264305413,-2.8668640193249777
Afrohybanthus enneaspermus,22.5,27.5,33,16.80000000000001,5,28,577,19.55299999999999,28.325599999999987,38.78060000000001,8.068299999999992,8.772599999999995,2.8661517450801215,0.4843544561983915,0.8267570182146482,2.720743934580678,2.8928390480214676,2.94700000000001,-0.8255999999999872,-5.780600000000007,8.73170000000002,-3.7725999999999953,1.0282079464420082,-1.704536810665414,-6.991897102346955,3.209306061118079,-1.3041167992323086
Agave sisalana,18.59999999999997,26.399999999999977,30.09999999999997,14.099999999999966,7.800000000000011,12,21,18.835199999999976,25.930599999999973,30.978499999999993,7.935599999999972,7.0954,0.351659813775513,0.7335405385673819,0.28970965065334203,0.7192147870489862,0.7958845847685946,-0.23520000000000607,0.4694000000000038,-0.8785000000000238,6.164399999999994,0.7046000000000117,-0.6688281992612023,0.6399101008333509,-3.0323463440684995,8.571013987759033,0.8853042432086756
Aglaia brownii,23.5,26.69999999999999,30.5,18.899999999999977,3.1999999999999886,20,124,21.709899999999987,27.24189999999999,33.979499999999994,13.434799999999996,5.532000000000004,0.8696138328121386,0.19711226050970507,1.8334260828299564,1.638326302380893,0.8870754775682309,1.7901000000000131,-0.5419000000000018,-3.4794999999999945,5.465199999999982,-2.332000000000015,2.0584999139344715,-2.749194791834477,-1.8978130793412005,3.335843410471831,-2.6288631113925085
Aglaia elaeagnoidea,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,31,140,22.70589999999999,27.56719999999999,36.6395,15.11549999999999,4.861299999999999,0.3483051916157772,0.16046778464822842,0.4867717090142935,0.4207217093956021,0.38089025635658474,0.6940999999999882,-0.06719999999998905,-1.5394999999999754,2.4844999999999757,-0.7612999999999763,1.9927925759018386,-0.4187756448891123,-3.162673531535847,5.905328735161168,-1.9987384483977366
Agonis flexuosa,15.399999999999975,18.5,27.59999999999997,9.699999999999989,3.1000000000000227,14,193,14.398799999999987,18.17559999999998,28.437399999999993,6.9012999999999876,3.7767999999999926,0.8190906356865928,0.7521771137241577,1.488602424147287,1.427180841783955,1.0723113408015432,1.0011999999999883,0.32440000000001845,-0.8374000000000237,2.798700000000001,-0.6767999999999699,1.2223311516200457,0.4312814017882816,-0.5625410696746042,1.960998857370918,-0.63115997588356
Aidia racemosa,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,30,469,21.124799999999993,27.77009999999999,37.4757,11.15829999999999,6.645299999999995,0.7284061611048697,0.19797773911525351,0.3419597146542969,0.995209300374324,0.7490787869303391,2.275199999999984,-0.2700999999999887,-2.3756999999999806,6.441699999999976,-2.5452999999999726,3.1235320642385673,-1.364294800046933,-6.947309575344824,6.472708803642697,-3.397906928362495
Ajuga australis,13.599999999999966,15.800000000000011,23.899999999999977,9.899999999999975,2.2000000000000455,6,794,10.346199999999987,19.42129999999999,31.531199999999988,0.244999999999988,9.075100000000004,2.3525347988882084,1.991939791794455,1.59105563008275,2.170798785555071,2.804527654590942,3.2537999999999787,-3.62129999999998,-7.63120000000001,9.654999999999987,-6.875099999999959,1.3831038765240378,-1.8179766350958344,-4.796312495750457,4.447671550328057,-2.45142884889924
Albizia lebbeck,24.5,27.399999999999977,35.10000000000002,17.599999999999966,2.8999999999999773,9,144,20.608299999999996,27.69669999999999,37.914,9.093499999999992,7.088399999999996,1.4246862253987125,0.5802031934984014,1.1098539434429089,1.7615251121459243,1.4849007947908028,3.8917000000000037,-0.29670000000001195,-2.8139999999999787,8.506499999999974,-4.188400000000018,2.7316190264357143,-0.5113725731342935,-2.535468758412112,4.82905406306538,-2.82065981424038
Alectryon oleifolius,21.09999999999997,25.59999999999997,30.399999999999977,15.399999999999975,4.5,9,601,16.37359999999999,24.07069999999999,36.5751,4.486899999999991,7.697100000000003,0.7961764483686603,1.7479092358291095,1.3450349843439429,0.8182346227689814,1.8251994255266863,4.72639999999998,1.529299999999978,-6.175100000000022,10.913099999999986,-3.1971000000000034,5.936372533606364,0.8749310139519711,-4.591033000537158,13.337372553448116,-1.751644206811777
Allocasuarina littoralis,12.800000000000011,23.69999999999999,30.09999999999997,6.300000000000011,10.899999999999975,18,863,11.28479999999999,25.220599999999987,31.02689999999999,1.500999999999988,13.935799999999997,1.1043226378592836,1.0930372227743983,1.5403763011514964,1.2114481444150256,1.531288086286575,1.5152000000000214,-1.5205999999999982,-0.9269000000000212,4.7990000000000235,-3.0358000000000214,1.3720627903972147,-1.3911694572855808,-0.6017360818308645,3.9613746755271366,-1.9825139548769939
Allocasuarina monilifera,12.199999999999989,14.300000000000011,20.19999999999999,6.300000000000011,2.1000000000000227,12,205,9.011299999999984,13.962799999999987,20.978999999999996,1.8278999999999896,4.951500000000003,1.6103650473062303,0.3608411927238428,0.7224132341540291,1.6605447898201977,1.6173415049220603,3.1887000000000043,0.33720000000002415,-0.779000000000007,4.4721000000000215,-2.85149999999998,1.9801100410953185,0.9344831100203362,-1.0783301899393398,2.693152287981498,-1.7630784786775098
Allocasuarina verticillata,11.599999999999966,16.5,24.399999999999977,6.300000000000011,4.900000000000034,64,593,10.718399999999994,18.22749999999999,31.60979999999999,0.8772999999999934,7.5090999999999966,0.6764162764000996,0.9943251140509476,0.5374689133641437,0.5588443584908281,1.1933697337042355,0.8815999999999722,-1.7274999999999885,-7.209800000000012,5.422700000000018,-2.6090999999999624,1.303339423900123,-1.7373593159706455,-13.414357222768823,9.703417271034358,-2.186329958194332
Allophylus cobbe,26.19999999999999,26.59999999999997,29.30000000000001,22.80000000000001,0.39999999999997726,9,168,23.81609999999999,27.62799999999999,36.313,16.90869999999999,3.811899999999999,0.5351796027570599,0.2589653703935411,1.264685901886486,1.0172261592483087,0.5740365039855105,2.383899999999997,-1.02800000000002,-7.012999999999991,5.891300000000022,-3.411900000000022,4.454392483792301,-3.9696427303689386,-5.5452503973824285,5.791534111110029,-5.943698660819213
Alloteropsis semialata,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977,23,464,18.47669999999999,28.16459999999999,37.9872,6.743299999999987,9.687900000000004,1.2387257773823694,0.40661059033450087,0.8053475924995046,1.3287063522729792,1.2973691674911807,4.02330000000001,-0.7646000000000122,-2.8871999999999787,10.056700000000024,-4.787900000000027,3.247934347908624,-1.880423230912429,-3.5850358613964004,7.568790487677221,-3.690468464931031
Alphitonia excelsa,21.5,26.69999999999999,30.5,16.19999999999999,5.199999999999989,18,948,15.914499999999986,27.28749999999999,36.921,4.622499999999988,11.373000000000005,2.0545999929745764,0.3875615486009319,0.6378917666077107,1.8322775420200363,2.0801148713178974,5.585500000000014,-0.5875000000000021,-6.420999999999999,11.5775,-6.173000000000016,2.7185340305163375,-1.5158882559965845,-10.065970962670807,6.318638816713389,-2.96762456973782
Alpinia caerulea,21.30000000000001,26.19999999999999,30.09999999999997,15.599999999999966,4.899999999999977,8,129,17.61599999999999,25.114699999999992,30.46319999999999,7.419799999999985,7.498700000000001,1.4303530717658175,1.2073738698769598,1.9550877545849787,2.3546320842654467,1.7765428265072647,3.6840000000000224,1.0852999999999966,-0.3632000000000204,8.180199999999981,-2.598700000000024,2.5755878549986293,0.8988930662468259,-0.18577171236854256,3.474088395661985,-1.4627848882816659
Alstonia actinophylla,26.30000000000001,27.5,32.19999999999999,21.09999999999997,1.1999999999999886,7,149,24.983799999999988,27.685199999999988,37.6067,15.122299999999989,2.701399999999997,0.9389564415877844,0.34117056930127754,1.1841652576213209,1.4706173620032588,0.9511586317448516,1.3162000000000234,-0.1851999999999876,-5.406700000000008,5.977699999999981,-1.5014000000000083,1.4017689657406434,-0.5428369755904795,-4.5658323153819405,4.064755492793329,-1.5784958995175886
Alstonia linearis,27.09999999999997,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,6,25,25.407699999999988,27.955799999999986,37.8671,14.070100000000004,2.5480999999999967,0.5308224585324939,0.4024777613090525,1.0355868046813017,0.9314631574107504,0.6173471531541268,1.6922999999999817,-0.5558000000000085,-2.767099999999978,3.5298999999999623,-2.2480999999999853,3.188071591165333,-1.380945864418143,-2.6720116435353223,3.7896292214200487,-3.641549148666318
Alstonia spectabilis,26.19999999999999,27.5,29.899999999999977,23.69999999999999,1.3000000000000114,6,150,24.634099999999982,27.84879999999999,37.6788,14.437599999999986,3.2147000000000054,1.9107637761398484,0.5118207894571323,0.7608741614021951,1.0913832312058669,1.921615600612288,1.5659000000000063,-0.34879999999999,-7.778800000000025,9.262400000000003,-1.914699999999994,0.819515221899098,-0.681488535020135,-10.223503957165109,8.486844707853901,-0.9964011529620751
Alternanthera denticulata,15.800000000000011,26.19999999999999,30.09999999999997,10.5,10.399999999999975,10,966,14.140799999999988,26.28339999999999,38.107,3.628399999999987,12.142600000000002,1.759713599410981,1.3975326606335667,1.5356396677571198,1.5699293353900117,2.1418292818692795,1.6592000000000233,-0.08340000000000103,-8.00700000000003,6.871600000000013,-1.7426000000000261,0.9428807054485446,-0.05967660173479732,-5.214113810757873,4.377012292908666,-0.8136035933168182
Alyxia buxifolia,13.199999999999989,21.19999999999999,27.59999999999997,7.399999999999977,8,119,587,12.732399999999975,22.766999999999985,37.8631,4.35339999999999,10.03460000000001,0.19531612424065437,2.177754259234405,0.978737102758606,0.996132883063652,2.1973281710047483,0.46760000000001334,-1.5669999999999966,-10.263100000000033,3.0465999999999873,-2.03460000000001,2.3940675754136436,-0.7195485869699916,-10.48606410349941,3.0584272959949184,-0.9259427093540018
Alyxia ruscifolia,21,23.69999999999999,27.80000000000001,14.399999999999975,2.6999999999999886,6,286,16.25559999999999,23.326599999999985,31.80339999999999,5.302099999999988,7.070999999999996,2.299403378247474,1.3921675799165012,1.9568489205091173,2.518695975980313,2.5255132581749034,4.7444000000000095,0.37340000000000373,-4.003399999999978,9.097899999999989,-4.3710000000000075,2.0633178349142147,0.2682148366236192,-2.0458401044871697,3.612146954917397,-1.730737300963041
Alyxia spicata,23.5,27.30000000000001,30.5,17.899999999999977,3.8000000000000114,44,449,19.788899999999995,27.475299999999994,36.4727,10.01689999999999,7.686399999999998,0.9031070769252044,0.13445440858516974,0.5674210752841977,0.8531073684960094,0.909374511409901,3.7111000000000054,-0.17529999999998225,-5.972700000000003,7.8830999999999865,-3.8863999999999868,4.109258021357926,-1.3037876693268782,-10.526045401130942,9.240454708412075,-4.273706763536272
Amaranthus interruptus,23.69999999999999,27.399999999999977,30.59999999999997,18.399999999999977,3.6999999999999886,18,247,20.139199999999995,27.862899999999986,38.3799,5.039399999999991,7.72369999999999,1.0606452415055303,0.634646646856636,0.8872842065895583,0.7659336095865598,1.1991857055337003,3.5607999999999933,-0.4629000000000083,-7.77990000000003,13.360599999999987,-4.023700000000002,3.357201692571236,-0.7293822511987139,-8.768216476999541,17.44354841304307,-3.355360209375782
Amaranthus undulatus,22.09999999999997,28.30000000000001,35.19999999999999,15.399999999999975,6.2000000000000455,22,344,23.816199999999995,28.70539999999999,40.6206,9.337199999999992,4.889199999999996,1.1111040059832888,0.31091398731403036,0.35173762858039315,1.106200632724387,1.1551873518255888,-1.7162000000000255,-0.4053999999999789,-5.4206000000000145,6.062799999999983,1.3108000000000493,-1.5445898770576814,-1.3038975940008626,-15.410918706302366,5.480741757549281,1.1347077146651057
Ampelocissus acetosa,25.399999999999977,27.5,35.10000000000002,17.599999999999966,2.1000000000000227,34,300,23.88969999999999,28.3603,38.787,14.793099999999992,4.470600000000003,0.7159304899684454,0.24717403788627115,0.7283278530040332,0.6968845227424961,0.7412321263039375,1.5102999999999867,-0.8602999999999987,-3.6869999999999763,2.806899999999974,-2.37059999999998,2.1095623404257484,-3.480543536679354,-5.0622806539564795,4.027783525674804,-3.198188416118287
