species_work,lower_limit,upper_limit,upper_limit_max,lower_limit_min,n
Lepidosperma concavum,9,21.19999999999999,32.30000000000001,-1.400000000000034,349
Lepidosperma elatius,6.599999999999966,21.899999999999977,30.19999999999999,-0.30000000000001137,177
Lepidosperma filiforme,4.800000000000011,20,26.80000000000001,-3.400000000000034,267
Lepidosperma gladiatum,11.800000000000011,20,31.30000000000001,5.699999999999989,253
Lepidosperma laterale,6.5,25.399999999999977,32.5,-3.6999999999999886,870
Lepidosperma longitudinale,8.599999999999966,22.80000000000001,33.80000000000001,-0.19999999999998863,326
Lepidosperma viscidum,10.5,18.80000000000001,33.5,0.8999999999999773,637
Leptecophylla abietina,10.899999999999975,12.800000000000011,19.80000000000001,6,66
Leptecophylla juniperina,4.300000000000011,14.599999999999966,21.399999999999977,-3.900000000000034,370
Leptinella longipes,12.599999999999966,19.5,27.30000000000001,5.800000000000011,61
Leptinella reptans,5.800000000000011,14.5,25.5,-1.400000000000034,100
Leptocarpus tenax,5.699999999999989,22.399999999999977,30,-0.9000000000000341,483
Leptosema uniflorum,25.80000000000001,27.59999999999997,37.30000000000001,14.199999999999989,39
Leptosema villosum,25.19999999999999,27.69999999999999,37.89999999999998,14.199999999999989,57
Leptospermum glaucescens,4.699999999999989,16.69999999999999,22.80000000000001,-2.3000000000000114,273
Leptospermum laevigatum,10.899999999999975,20.59999999999997,32.5,3.8999999999999777,338
Leptospermum lanigerum,4.899999999999977,17.099999999999966,28.19999999999999,-4.199999999999989,473
Leptospermum scoparium,5.699999999999989,18.09999999999997,27.399999999999977,-1.6999999999999886,506
Lepturus repens,19,27.5,34.80000000000001,11.5,269
Leucaena leucocephala,16.19999999999999,29,40.19999999999999,4.300000000000011,308
Leucophyta brownii,12.300000000000011,18.69999999999999,29.09999999999997,4.800000000000011,261
Leucopogon affinis,7.800000000000011,20.30000000000001,30.09999999999997,-2.900000000000034,517
Leucopogon collinus,4.699999999999989,15.599999999999966,28,-2.3000000000000114,267
Leucopogon ericoides,4.899999999999977,21.59999999999997,29.59999999999997,-1.900000000000034,543
Leucopogon insularis,14.800000000000011,20.59999999999997,36.5,5.5,109
Leucopogon obovatus,14.599999999999966,16.80000000000001,26.899999999999977,6.300000000000011,145
Leucopogon parviflorus,6.199999999999989,21.30000000000001,33.30000000000001,-1,886
Lilaeopsis polyantha,5.300000000000011,21.19999999999999,33.19999999999999,-5.100000000000023,210
Limosella australis,5.599999999999966,23.80000000000001,38.80000000000001,-3.6999999999999886,257
Lindernia clausa,25.399999999999977,28.59999999999997,38.5,12.699999999999989,107
Lindsaea ensifolia,18.80000000000001,28.899999999999977,39.39999999999998,8.899999999999977,454
Lindsaea linearis,6.699999999999989,21.399999999999977,31.899999999999977,-1.900000000000034,336
Lissanthe strigosa,8.800000000000011,19.899999999999977,32.39999999999998,-1.3000000000000114,404
Lithomyrtus retusa,21.69999999999999,27.69999999999999,38.19999999999999,12,201
Litsea glutinosa,19.69999999999999,28,37.30000000000001,10.300000000000011,320
Livistona decora,19.19999999999999,24.30000000000001,32.19999999999999,8.800000000000011,42
Livistona humilis,25.59999999999997,28,37.39999999999998,14.099999999999966,118
Lobelia anceps,8,22.69999999999999,36.39999999999998,0.8000000000000114,663
Lobelia gibbosa,6.199999999999989,24.59999999999997,39.39999999999998,-3.1999999999999886,301
Lobelia irrigua,11.5,15.699999999999989,27.69999999999999,2.599999999999966,89
Lobelia purpurascens,11.099999999999966,24.30000000000001,32.80000000000001,0.6999999999999886,205
Lobelia tenuior,15.099999999999966,18.69999999999999,32.39999999999998,5.699999999999989,79
Lolium loliaceum,12.099999999999966,20.19999999999999,32.89999999999998,2.1999999999999886,89
Lolium perenne,5.099999999999966,24.09999999999997,37.30000000000001,-5.100000000000023,335
Lolium rigidum,10.899999999999975,22.5,37.80000000000001,1.099999999999966,534
Lolium temulentum,12.300000000000011,18.69999999999999,31.30000000000001,4.899999999999977,4
Lomandra confertifolia,8.300000000000011,25.899999999999977,33.19999999999999,-0.10000000000002274,362
Lomandra filiformis,6.899999999999977,27.399999999999977,36.5,-2.1000000000000227,629
Lomandra longifolia,5.099999999999966,26.80000000000001,36.5,-5.199999999999989,789
Lomandra multiflora,8.899999999999977,26.899999999999977,37.69999999999999,-1.6000000000000227,795
Lomandra rigida,15.099999999999966,16.69999999999999,24.59999999999997,9,17
Lophostemon confertus,12.899999999999975,24.399999999999977,33.599999999999966,2,260
Lophostemon grandiflorus,18.80000000000001,29.09999999999997,40.10000000000002,9,438
Lophostemon suaveolens,17.099999999999966,27.5,35.80000000000001,6,263
Lotus angustissimus,5.599999999999966,19.69999999999999,33.19999999999999,-2.3000000000000114,107
Lotus cruentus,13.199999999999989,27.09999999999997,41.60000000000002,2,653
Lotus subbiflorus,11.099999999999966,19.899999999999977,33.89999999999998,1.5,166
Ludwigia octovalvis,17.099999999999966,29.09999999999997,39.10000000000002,5,580
Ludwigia perennis,21,29.09999999999997,40.80000000000001,7.599999999999966,323
Lumnitzera littorea,23.69999999999999,27.09999999999997,34.39999999999998,16.5,68
Lumnitzera racemosa,20.5,28.899999999999977,38.19999999999999,11.099999999999966,271
Lupinus cosentinii,14,20.899999999999977,36.60000000000002,5.199999999999989,69
Luvunga monophylla,25.80000000000001,27.5,38.10000000000002,14.199999999999989,114
Luzula densiflora,3.8000000000000114,18.5,31.19999999999999,-4.400000000000034,358
Luzula flaccida,3.8000000000000114,18.399999999999977,29.899999999999977,-4.900000000000034,684
Lycium australe,15.099999999999966,23.30000000000001,38.19999999999999,3.3999999999999773,334
Lycium ferocissimum,11.899999999999975,23.80000000000001,39.5,1.3000000000000114,515
Lycopodiella lateralis,7.099999999999966,23.399999999999977,28.69999999999999,-0.30000000000001137,156
Lycopodium deuterodensum,8.199999999999989,23.399999999999977,28.59999999999997,-1.1999999999999886,256
Lygodium flexuosum,19.5,27.899999999999977,38.30000000000001,9.899999999999975,236
Lygodium microphyllum,18.30000000000001,28.59999999999997,39,7.199999999999989,373
Lysiana casuarinae,16.899999999999977,27.5,41.5,4.800000000000011,175
Lysimachia arvensis,4.5,26.59999999999997,40.19999999999999,-3.6999999999999886,1149
Lythrum hyssopifolia,7.599999999999966,24.09999999999997,38.19999999999999,-2.6999999999999886,457
Macaranga involucrata,18.5,27.69999999999999,36.69999999999999,8.300000000000011,194
Macaranga tanarius,17.30000000000001,27.69999999999999,36.89999999999998,7.599999999999966,231
Machaerina acuta,10,19.899999999999977,32.5,2.5,256
Machaerina arthrophylla,5.399999999999977,22.5,33.5,-1.6000000000000227,295
Machaerina juncea,10.5,27,40,3.1999999999999886,588
Machaerina rubiginosa,7.800000000000011,27.19999999999999,38.19999999999999,-1.6000000000000227,416
Maclura cochinchinensis,13.5,26.399999999999977,33.5,2.3000000000000114,103
Macroptilium atropurpureum,16.69999999999999,28.80000000000001,38.80000000000001,3.8000000000000114,310
Macroptilium lathyroides,16.099999999999966,28.69999999999999,39.30000000000001,4.199999999999989,218
Macrozamia riedlei,14.399999999999975,18.69999999999999,33.099999999999966,5.099999999999966,209
Maireana brevifolia,12.5,22.59999999999997,37.60000000000002,2.8999999999999773,413
Maireana oppositifolia,14.800000000000011,22.09999999999997,37.80000000000001,5,197
Malaisia scandens,14.699999999999989,28,37.19999999999999,4,348
Mallotus nesophilus,19.19999999999999,29,39.89999999999998,10.699999999999989,308
Mallotus philippensis,13,27.899999999999977,37.19999999999999,2.6999999999999886,284
Malva arborea,11.899999999999975,18.59999999999997,29.59999999999997,4.099999999999966,117
Malva parviflora,11.199999999999989,28.69999999999999,39.69999999999999,0.6999999999999886,444
Malva preissiana,12.599999999999966,24.5,38.5,3.3000000000000114,444
Malva pseudolavatera,13.5,18.59999999999997,28.80000000000001,5.899999999999977,38
Malva weinmanniana,12.899999999999975,23.399999999999977,38.39999999999998,2.3999999999999773,176
Malvastrum americanum,14.599999999999966,29,41.60000000000002,2,851
Malvastrum coromandelianum,16.899999999999977,28.80000000000001,40,5.399999999999977,175
Mangifera indica,19.59999999999997,28.59999999999997,38.30000000000001,8.800000000000011,65
Manihot esculenta,15.800000000000011,26.899999999999977,35.39999999999998,8.599999999999966,20
Manilkara kauki,25.09999999999997,26.399999999999977,31.19999999999999,21.19999999999999,85
Maranthes corymbosa,24.30000000000001,28,37.39999999999998,15.300000000000011,191
Marrubium vulgare,9,23.69999999999999,37.30000000000001,-1.6999999999999886,470
Medicago arabica,9.199999999999989,19.30000000000001,32.099999999999966,-0.8000000000000114,54
Medicago lupulina,4.5,21.09999999999997,31.69999999999999,-5.100000000000023,169
Medicago polymorpha,9.399999999999975,27,37.69999999999999,-1.1000000000000227,659
Megathyrsus maximus,14.699999999999989,29,39,3,432
Melaleuca armillaris,9.899999999999975,20.09999999999997,32.5,-0.6000000000000227,216
Melaleuca cajuputi,21.80000000000001,28,37.80000000000001,14,240
Melaleuca cuticularis,12.599999999999966,18.80000000000001,33.69999999999999,3.1999999999999886,164
Melaleuca dealbata,20.59999999999997,29,38.89999999999998,10.5,218
Melaleuca ericifolia,6.5,18.399999999999977,26.80000000000001,-0.6999999999999886,264
Melaleuca gibbosa,9.699999999999989,16.30000000000001,28.09999999999997,1.8000000000000114,248
Melaleuca globifera,15.5,16.599999999999966,24.399999999999977,9.599999999999966,30
Melaleuca halmaturorum,13.5,20,35.80000000000001,4.199999999999989,348
Melaleuca huegelii,15.899999999999975,21.80000000000001,34.60000000000002,8.199999999999989,84
Melaleuca incana,14,19.09999999999997,32.599999999999966,5,169
Melaleuca lanceolata,12.5,26.30000000000001,36,2.5,1114
Melaleuca leucadendra,19.59999999999997,29.19999999999999,40.5,9.399999999999975,547
Melaleuca nervosa,19.5,29,40.5,8.899999999999977,653
Melaleuca osullivanii,16.599999999999966,18.59999999999997,31.80000000000001,8.899999999999977,19
Melaleuca quinquenervia,12.199999999999989,27.399999999999977,36,1.8999999999999773,321
Melaleuca rhaphiophylla,14.300000000000011,21,36.19999999999999,5.199999999999989,246
Melaleuca squamea,5.199999999999989,20,27.59999999999997,-2.3000000000000114,340
Melaleuca squarrosa,6,18.69999999999999,28.69999999999999,-1.6999999999999886,415
Melaleuca viminea,13.699999999999989,21,36.5,4.699999999999989,344
Melaleuca viridiflora,19.09999999999997,29.19999999999999,39.39999999999998,9,1065
Melhania oblongifolia,16.30000000000001,28.899999999999977,40.69999999999999,3.3999999999999773,650
Melia azedarach,13,29.09999999999997,39.80000000000001,2.5,288
Melilotus indicus,10.899999999999975,28.399999999999977,38.80000000000001,1.5,523
Melinis repens,12.599999999999966,28.69999999999999,38.60000000000002,1.3000000000000114,526
Melochia umbellata,25.09999999999997,27.5,37.10000000000002,14.800000000000011,51
Memecylon pauciflorum,20.19999999999999,27.899999999999977,38.19999999999999,10.699999999999989,441
Mesembryanthemum crystallinum,12.599999999999966,22.80000000000001,37.19999999999999,4.199999999999989,217
Mesosphaerum suaveolens,20.19999999999999,29,39.89999999999998,7.699999999999989,425
Microlaena stipoides,6.599999999999966,24.69999999999999,40,-2.6999999999999886,540
Micromelum minutum,18.19999999999999,27.899999999999977,37.39999999999998,7.300000000000011,472
Microsorum grossum,19.5,27.899999999999977,37.39999999999998,8.699999999999989,59
Microsorum punctatum,18.80000000000001,26.19999999999999,31.80000000000001,7.899999999999977,111
Microstachys chamaelea,19.30000000000001,29.09999999999997,39.5,7.699999999999989,448
Microtis arenaria,8.300000000000011,18.09999999999997,32.5,-2.400000000000034,445
Microtis media,12.899999999999975,20.399999999999977,35,4.5,335
Microtis unifolia,5.5,20.69999999999999,34.69999999999999,-4.5,563
Miliusa brahei,20.80000000000001,28,37.60000000000002,10.699999999999989,121
Millettia pinnata,19.899999999999977,28.59999999999997,38.60000000000002,8.899999999999977,209
Millotia myosotidifolia,10.899999999999975,24.5,39.30000000000001,1.8999999999999773,462
Mimosa pudica,17.399999999999977,27.5,36,7.099999999999966,127
Mimusops elengi,20,28.69999999999999,38.80000000000001,12,321
Minuartia mediterranea,13.300000000000011,18.69999999999999,31.30000000000001,4.099999999999966,165
Mitrasacme connata,19.80000000000001,28.80000000000001,40.30000000000001,7.599999999999966,347
Mitrasacme nidulifera,25.30000000000001,28.09999999999997,37.89999999999998,12,40
Mitrasacme pilosa,5.599999999999966,16.19999999999999,26.19999999999999,-2.400000000000034,173
Mitrasacme scrithicola,24,29.30000000000001,38.89999999999998,12.399999999999975,108
Mnesithea formosa,20.399999999999977,29,39.80000000000001,8.599999999999966,307
Mnesithea rottboellioides,19,28.899999999999977,39.80000000000001,8.199999999999989,274
Monopsis debilis,12.599999999999966,19.80000000000001,34.80000000000001,3.1999999999999886,105
Monotoca elliptica,5.699999999999989,20.899999999999977,28.399999999999977,-2.6000000000000227,220
Monotoca glauca,5.5,14.699999999999989,25,-2.3000000000000114,345
Montia australasica,3.099999999999966,17,30.5,-7.400000000000034,229
Moraea flaccida,11.699999999999989,19.59999999999997,35.5,2.1999999999999886,141
Moraea miniata,13.300000000000011,19.59999999999997,35.5,3.6999999999999886,49
Morinda citrifolia,22.399999999999977,28,37.89999999999998,14.099999999999966,249
Mucuna gigantea,19.30000000000001,27.59999999999997,36.89999999999998,8.899999999999977,171
Mucuna pruriens,20,27.59999999999997,36.39999999999998,9.599999999999966,39
Muehlenbeckia adpressa,10,21.69999999999999,37.30000000000001,2.5,501
Muehlenbeckia gunnii,6.599999999999966,17.099999999999966,30.59999999999997,-1.6000000000000227,190
Muellerargia timorensis,23.09999999999997,27.5,35.89999999999998,14.599999999999966,41
Muellerolimon salicorniaceum,20.19999999999999,27.399999999999977,40,5.800000000000011,66
Murdannia graminea,11.699999999999989,28.80000000000001,40.30000000000001,1.099999999999966,584
Murraya paniculata,16.899999999999977,27.899999999999977,36.89999999999998,6.099999999999966,204
Musa acuminata,17.30000000000001,21,28.19999999999999,6.899999999999977,7
Myoporum acuminatum,13.5,27.69999999999999,38.80000000000001,2.3999999999999773,421
Myoporum boninense,15.199999999999989,26,32,7.199999999999989,155
Myoporum caprarioides,15.699999999999989,21,34.10000000000002,6.5,57
Myoporum insulare,12.199999999999989,22.09999999999997,36.19999999999999,4.199999999999989,508
Myoporum montanum,11.899999999999975,29,40.39999999999998,0.30000000000001137,732
Myosotis australis,3.6999999999999886,18.59999999999997,29.69999999999999,-6.800000000000011,218
Myristica insipida,20.30000000000001,28,38.19999999999999,12.599999999999966,243
Myrsine variabilis,10,26,34.89999999999998,-0.6999999999999886,330
Narcissus tazetta,11.199999999999989,19.5,33.099999999999966,1.3000000000000114,91
Nematolepis squamea,4.699999999999989,20.399999999999977,28.19999999999999,-3.400000000000034,274
Neobassia astrocarpa,21.69999999999999,28.59999999999997,40.30000000000001,7.699999999999989,78
Neololeba atra,24.899999999999977,26.30000000000001,31.30000000000001,20.69999999999999,26
Nephrolepis hirsutula,19.899999999999977,29,38.69999999999999,9.5,160
Neptunia gracilis,15.699999999999989,27.59999999999997,38.60000000000002,3.3000000000000114,174
Nerium oleander,12.599999999999966,23.59999999999997,34.89999999999998,1.099999999999966,61
Nicotiana glauca,13.199999999999989,25.19999999999999,38.5,1.599999999999966,347
Nicotiana maritima,13.899999999999975,18.19999999999999,32.19999999999999,2.3000000000000114,116
Nicotiana occidentalis,14.599999999999966,27.59999999999997,41.60000000000002,2.8000000000000114,375
Nicotiana rotundifolia,15,24.59999999999997,40.19999999999999,4.599999999999966,86
Nicotiana suaveolens,10.300000000000011,23.5,38.19999999999999,0.19999999999998863,89
Nitraria billardierei,14.199999999999989,23.5,38.69999999999999,4,501
Notelaea ligustrina,5.199999999999989,14.599999999999966,25.59999999999997,-3.400000000000034,121
Notelaea longifolia,9.899999999999975,26.09999999999997,32.80000000000001,-0.6999999999999886,209
Notoleptopus decaisnei,23.399999999999977,29.09999999999997,41.30000000000001,8.399999999999977,178
Ocimum basilicum,13.699999999999989,27.80000000000001,40.69999999999999,4.899999999999977,29
Olax aphylla,22,28.30000000000001,38.19999999999999,12.599999999999966,99
Oldenlandia corymbosa,18.19999999999999,28.59999999999997,38.5,9.300000000000011,158
Oldenlandia galioides,18.5,29.399999999999977,41.19999999999999,3.8999999999999777,490
Olearia argophylla,6.199999999999989,16.399999999999977,28.5,-3,178
Olearia axillaris,13.099999999999966,24.30000000000001,39.80000000000001,5.5,446
Olearia phlogopappa,3.6999999999999886,17,27.59999999999997,-6.800000000000011,657
Olearia ramulosa,5.599999999999966,20,32.89999999999998,-3.6999999999999886,701
Olearia stellulata,5.399999999999977,17.19999999999999,27.59999999999997,-2.6000000000000227,153
Olearia tomentosa,12.099999999999966,18.19999999999999,28.399999999999977,1.099999999999966,115
Olearia viscosa,3.8000000000000114,14.800000000000011,26.59999999999997,-4.400000000000034,83
Opercularia aspera,10.599999999999966,20.19999999999999,29.59999999999997,0.8000000000000114,132
Opercularia hispidula,12.399999999999975,18.59999999999997,31.899999999999977,1.3000000000000114,197
Opercularia vaginata,14.399999999999975,21.09999999999997,37,4.699999999999989,345
Opercularia varia,6.800000000000011,18.30000000000001,32.099999999999966,-3.400000000000034,324
Operculina aequisepala,19.5,29,40.89999999999998,6.399999999999977,241
Operculina brownii,26,28.5,39.5,9.899999999999975,20
Operculina turpethum,22.80000000000001,28.80000000000001,38.80000000000001,11.800000000000011,48
Ophioglossum lusitanicum,5.300000000000011,28.59999999999997,40,-2.900000000000034,409
Opilia amentacea,20.399999999999977,28.899999999999977,39.19999999999999,12.300000000000011,258
Oplismenus hirtellus,11.699999999999989,27.69999999999999,36.89999999999998,1.8000000000000114,351
Opuntia stricta,12.399999999999975,27.30000000000001,40.30000000000001,1.099999999999966,186
Ornduffia reniformis,5.399999999999977,21.59999999999997,28.5,-1.6000000000000227,173
Orobanche minor,6.5,22.19999999999999,35.39999999999998,-1.900000000000034,272
Osbornia octodonta,20.899999999999977,28,36.30000000000001,10.899999999999975,214
Owenia vernicosa,24.80000000000001,29.09999999999997,38.80000000000001,12.199999999999989,250
Oxalis corniculata,6.699999999999989,28.69999999999999,40.5,-0.9000000000000341,337
Oxalis glabra,14.5,19,33.30000000000001,5.599999999999966,49
Oxalis perennans,5.800000000000011,23.30000000000001,37.80000000000001,-3.6999999999999886,1095
Oxalis pes-caprae,12.099999999999966,21.899999999999977,37.10000000000002,0.6999999999999886,266
Oxalis rubens,12,23.399999999999977,29.69999999999999,4.699999999999989,126
Ozothamnus argophyllus,8.899999999999977,17.19999999999999,27,-1.6000000000000227,87
Ozothamnus ferrugineus,5.599999999999966,16.30000000000001,28.399999999999977,-2.3000000000000114,289
Ozothamnus reticulatus,9.899999999999975,13.300000000000011,20,6,45
Ozothamnus turbinatus,8.599999999999966,16.30000000000001,26.09999999999997,-1.900000000000034,194
Pachygone ovata,20.80000000000001,28,37.5,10.699999999999989,175
Pandanus spiralis,22.399999999999977,28.80000000000001,39.5,10.199999999999989,208
Pandanus tectorius,19.19999999999999,26.69999999999999,31.5,12.099999999999966,86
Pandorea pandorana,9.599999999999966,27.5,37.89999999999998,-1.6999999999999886,476
Panicum decompositum,12.199999999999989,29.09999999999997,40.39999999999998,1.5,800
Panicum effusum,10.699999999999989,28.30000000000001,41.30000000000001,0,740
Panicum mindanaense,19.69999999999999,29.19999999999999,38.69999999999999,9.300000000000011,350
Panicum seminudum,19.09999999999997,28.5,39.5,10.800000000000011,275
Panicum trichoides,19.09999999999997,28.899999999999977,38.89999999999998,10.199999999999989,318
Parapholis incurva,11.399999999999975,22.899999999999977,38.39999999999998,1.5,454
Paraserianthes lophantha,11.599999999999966,19.80000000000001,33.89999999999998,3.099999999999966,198
Parentucellia latifolia,7.199999999999989,21.09999999999997,36.89999999999998,-2,407
Parietaria cardiostegia,14.300000000000011,26.30000000000001,40.60000000000002,3.3999999999999773,289
Parietaria debilis,9.800000000000011,27.399999999999977,37.69999999999999,1.3999999999999773,504
Parinari nonda,22.30000000000001,28.5,38.39999999999998,12.599999999999966,191
Parsonsia straminea,10.899999999999975,25.69999999999999,33.5,0.0999999999999659,324
Parsonsia velutina,13.300000000000011,28.5,38.30000000000001,2.599999999999966,408
Paspalidium distans,12.300000000000011,28.899999999999977,40,1.1999999999999886,399
Paspalidium gracile,10.300000000000011,29,40.30000000000001,0.5999999999999659,254
Paspalidium rarum,16.599999999999966,29,41.19999999999999,5.399999999999977,392
Paspalum dilatatum,6.5,27.399999999999977,38.89999999999998,-3.6000000000000227,354
Paspalum distichum,12.099999999999966,28.59999999999997,38.80000000000001,1.3000000000000114,260
Paspalum scrobiculatum,12.5,29.09999999999997,39.5,2,430
Paspalum vaginatum,14.5,28.59999999999997,40.10000000000002,4.099999999999966,171
Passiflora aurantia,15.099999999999966,26.30000000000001,34.5,4,183
Passiflora foetida,17.5,29.09999999999997,40.30000000000001,8.5,616
Passiflora suberosa,16.30000000000001,27.59999999999997,36,5,158
Patersonia fragilis,7.800000000000011,22.69999999999999,30.19999999999999,-0.5,251
Patersonia occidentalis,8.800000000000011,21.59999999999997,37.80000000000001,2.3000000000000114,439
Pauridia glabella,11.599999999999966,21.399999999999977,37.60000000000002,0.8999999999999773,348
Pavetta brownii,20.5,28,37.60000000000002,12,138
Pavetta kimberleyana,24.899999999999977,28.59999999999997,38.5,13.300000000000011,68
Pelargonium australe,4.699999999999989,19.899999999999977,34.30000000000001,-5.800000000000011,628
Pelargonium capitatum,12.599999999999966,18.80000000000001,32,6,102
Pelargonium littorale,7.199999999999989,20.399999999999977,33.19999999999999,0.30000000000001137,339
Pelargonium x domesticum,12.399999999999975,17.5,25.899999999999977,4.800000000000011,20
Pellaea falcata,8.899999999999977,22.899999999999977,31.80000000000001,-0.9000000000000341,259
Peltophorum pterocarpum,19.899999999999977,27.899999999999977,36.80000000000001,9.399999999999975,53
Pemphis acidula,22.80000000000001,27.5,35.60000000000002,17.099999999999966,225
Perotis rara,15.899999999999975,28.899999999999977,41.60000000000002,3.099999999999966,507
Persoonia falcata,18.30000000000001,29.09999999999997,39.80000000000001,5.800000000000011,459
Persoonia juniperina,7.300000000000011,17,29,-0.6000000000000227,367
Petalostigma banksii,19.5,27.80000000000001,37.80000000000001,9.599999999999966,204
Petalostigma pubescens,16.30000000000001,29,39.5,3.8000000000000114,718
Petalostigma quadriloculare,21.59999999999997,28.899999999999977,38.89999999999998,12.099999999999966,285
Petrorhagia dubia,8.199999999999989,21.399999999999977,37.19999999999999,-2,395
Petroselinum crispum,12.899999999999975,20.19999999999999,28.59999999999997,1.5,22
Phalaris minor,10.5,24.399999999999977,38.19999999999999,1.599999999999966,110
Phaleria octandra,17.80000000000001,27,36.60000000000002,7.699999999999989,129
Pheladenia deformis,11.099999999999966,21.30000000000001,37.60000000000002,1.8000000000000114,354
Philydrum lanuginosum,12.699999999999989,29,38.69999999999999,2,358
Phragmites australis,10,28.69999999999999,38.80000000000001,-0.6999999999999886,405
Phragmites karka,19.59999999999997,28.80000000000001,40,5.800000000000011,125
Phyla nodiflora,17.5,28.899999999999977,39.39999999999998,4.399999999999977,237
Phyllangium paradoxum,11,18.69999999999999,33.5,1,100
Phyllanthus amarus,22.30000000000001,29.09999999999997,38.39999999999998,12,99
Phyllanthus aridus,23.69999999999999,29.19999999999999,39,11.599999999999966,90
Phyllanthus calycinus,13.899999999999975,22.09999999999997,35.80000000000001,4.699999999999989,390
Phyllanthus fuernrohrii,16.099999999999966,27.09999999999997,38.80000000000001,4.599999999999966,221
Phyllanthus gunnii,10.899999999999975,24.30000000000001,34.69999999999999,0.6999999999999886,232
Phyllanthus maderaspatensis,18.5,29.09999999999997,41.19999999999999,5.399999999999977,506
Phyllanthus novae-hollandiae,21.30000000000001,27,35.10000000000002,10.800000000000011,124
Phyllanthus reticulatus,21.5,28.80000000000001,41,9.5,52
Phyllanthus scaber,15.599999999999966,21.59999999999997,33.19999999999999,6.5,50
Phyllanthus virgatus,12.5,28.80000000000001,40.19999999999999,1.5,606
Physalis angulata,13,29,40.69999999999999,1.599999999999966,378
Physalis peruviana,11.599999999999966,22.09999999999997,32.599999999999966,2.099999999999966,139
Phytolacca octandra,10.300000000000011,23.69999999999999,35,-0.30000000000001137,259
Picris angustifolia,3.8999999999999777,23.399999999999977,35.10000000000002,-6.600000000000023,401
Pilea microphylla,17.599999999999966,27.399999999999977,34.39999999999998,9,20
Pimelea clavata,14.399999999999975,16.80000000000001,26.69999999999999,6.5,81
Pimelea ferruginea,14.399999999999975,20,33.30000000000001,6.399999999999977,143
Pimelea gilgiana,17.5,22,35,6.099999999999966,42
Pimelea linifolia,5.599999999999966,24,35.10000000000002,-3.8000000000000114,1327
Pimelea microcephala,14,27.80000000000001,40.30000000000001,2.3000000000000114,651
Pimelea serpyllifolia,13.5,17.80000000000001,31.59999999999997,4.599999999999966,399
Pinus radiata,9.300000000000011,18.5,29.30000000000001,-1.5,106
Pipturus argenteus,14.699999999999989,27.5,36.69999999999999,3.6999999999999886,244
Pisonia aculeata,19,27.69999999999999,37.30000000000001,7.800000000000011,148
Pisonia grandis,22.09999999999997,26.899999999999977,30.59999999999997,13.899999999999975,76
Pithocarpa cordata,14.5,19.899999999999977,30,5.699999999999989,45
Pittosporum angustifolium,13.199999999999989,27.19999999999999,40.30000000000001,2.099999999999966,1188
Pittosporum bicolor,5.099999999999966,15.699999999999989,26.19999999999999,-3.1999999999999886,240
Pittosporum ferrugineum,20.30000000000001,27.69999999999999,37,10.099999999999966,118
Pittosporum ligustrifolium,15.399999999999975,20.19999999999999,35.30000000000001,8.199999999999989,38
Pittosporum phillyreoides,16.099999999999966,25.80000000000001,38.10000000000002,5.199999999999989,57
Pittosporum spinescens,12.5,28.899999999999977,38.80000000000001,3.3999999999999773,217
Pittosporum undulatum,10.300000000000011,21.399999999999977,30.30000000000001,-1,318
Pityrogramma calomelanos,17.80000000000001,27.69999999999999,36.19999999999999,8.800000000000011,75
Planchonella chartacea,17.899999999999977,26.80000000000001,34.89999999999998,7.699999999999989,118
Planchonella obovata,20.19999999999999,26.399999999999977,29.30000000000001,12.5,77
Planchonella pohlmaniana,16.899999999999977,27.80000000000001,37.60000000000002,6.399999999999977,203
Planchonia careya,20.399999999999977,29,40.10000000000002,10.399999999999975,284
Plantago bellidioides,12.599999999999966,14.399999999999975,20.80000000000001,7.699999999999989,36
Plantago coronopus,6.899999999999977,21.59999999999997,37.5,-3.3000000000000114,446
Plantago debilis,6.199999999999989,23.80000000000001,38.5,-1.6999999999999886,505
Plantago hispida,6.800000000000011,22.69999999999999,39.30000000000001,-3.6999999999999886,239
Plantago lanceolata,1.6999999999999886,22.69999999999999,36.5,-2,496
Plantago major,6.599999999999966,23.5,31.59999999999997,-1.3000000000000114,160
Plantago triantha,11.300000000000011,12.699999999999989,19.09999999999997,5.899999999999977,57
Plantago varia,5.199999999999989,21.19999999999999,36.5,-4.800000000000011,369
Platycerium bifurcatum,13,25.19999999999999,30.899999999999977,3.599999999999966,96
Platysace compressa,12.699999999999989,18.399999999999977,32,3.3999999999999773,126
Platysace lanceolata,6.800000000000011,22.30000000000001,32.69999999999999,-3.400000000000034,419
Plectranthus parviflorus,10.099999999999966,25.09999999999997,36.5,-0.5,162
Plectranthus scutellarioides,16.5,28.59999999999997,39,5.099999999999966,307
Pleiogynium timoriense,18.399999999999977,25.399999999999977,36.19999999999999,6.599999999999966,147
Pleurostylia opposita,17.5,27,35,6.899999999999977,151
Pluchea rubelliflora,16.099999999999966,29.09999999999997,41.60000000000002,3,459
Plumbago zeylanica,13.800000000000011,28.899999999999977,40.69999999999999,2.8999999999999773,350
Poa annua,0.5999999999999659,23.19999999999999,37.39999999999998,-6.900000000000034,370
Poa billardierei,10.800000000000011,19.09999999999997,26.899999999999977,5.800000000000011,150
Poa labillardierei,4.699999999999989,21.399999999999977,32.80000000000001,-5.800000000000011,985
Poa poiformis,5.199999999999989,20.399999999999977,33,-4.5,635
